CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,POP_2022,AREA_KM2_CALCULADA,LAT,LON
2,Nordeste,23,Ceará,2310506,Pedra Branca,231050607,Capitão Mor,1467,163.3491309915243,-5.61653510034355,-39.98003015296974
2,Nordeste,23,Ceará,2310506,Pedra Branca,231050610,Mineirolândia,6680,182.3148724996131,-5.530244033038505,-39.64665350772542
2,Nordeste,23,Ceará,2310506,Pedra Branca,231050615,Santa Cruz do Banabuiú,3682,324.948036115877,-5.434294093146312,-39.97384164023006
2,Nordeste,23,Ceará,2310506,Pedra Branca,231050620,Tróia,2698,274.20985231990267,-5.50598485041648,-39.88031340765154
2,Nordeste,23,Ceará,2310605,Penaforte,231060505,Penaforte,7489,65.88864101562352,-7.802220205547878,-39.050773025190374
2,Nordeste,23,Ceará,2310605,Penaforte,231060515,Juá,564,54.12225746539701,-7.735969404054602,-39.097283511725024
2,Nordeste,23,Ceará,2310605,Penaforte,231060525,Santo André,919,35.584540596735394,-7.807848813385942,-38.9809562515905
2,Nordeste,23,Ceará,2310704,Pentecoste,231070405,Pentecoste,29001,410.7874155039192,-3.810258840100133,-39.28611648096714
2,Nordeste,23,Ceará,2310704,Pentecoste,231070410,Matias,4683,626.8634790141098,-3.9260505081157753,-39.09270226154827
2,Nordeste,23,Ceará,2310704,Pentecoste,231070415,Porfírio Sampaio,1483,328.8645260650368,-3.7659456096951294,-39.0578902409849
2,Nordeste,23,Ceará,2310704,Pentecoste,231070420,Sebastião de Abreu,2646,59.793258407301934,-3.880418413944763,-39.31015215763674
2,Nordeste,23,Ceará,2310803,Pereiro,231080305,Pereiro,11604,371.6723123874813,-5.9641675414688065,-38.44451852744371
2,Nordeste,23,Ceará,2310803,Pereiro,231080310,Crioulos,3670,80.09596748907974,-6.1897804983450015,-38.547712359574554
2,Nordeste,23,Ceará,2310852,Pindoretama,231085205,Pindoretama,11435,12.976880322387439,-4.028375146448949,-38.30566435912367
2,Nordeste,23,Ceará,2310852,Pindoretama,231085210,Capim de Roça,2761,12.953005643767305,-4.083040408776184,-38.307519567471736
2,Nordeste,23,Ceará,2310852,Pindoretama,231085215,Caponguinha,1425,19.701799322564646,-4.065568206450724,-38.34047098349204
2,Nordeste,23,Ceará,2310852,Pindoretama,231085220,Ema,3042,18.361997159820476,-4.055803351588499,-38.293814684647806
2,Nordeste,23,Ceará,2310852,Pindoretama,231085225,Pratiús,4728,12.821518810091344,-4.039788475610399,-38.25913234668886
2,Nordeste,23,Ceará,2310902,Piquet Carneiro,231090205,Piquet Carneiro,11052,275.61543514607985,-5.80231745154687,-39.46509900746482
2,Nordeste,23,Ceará,2310902,Piquet Carneiro,231090207,Catolé da Pista,1885,99.27078667874329,-5.941768930629588,-39.52261940491461
2,Nordeste,23,Ceará,2310902,Piquet Carneiro,231090210,Ibicuã,2859,164.00445808510747,-5.911963091320748,-39.42400907986872
2,Nordeste,23,Ceará,2310902,Piquet Carneiro,231090215,Mulungu,820,69.6446125741501,-5.8384463097966846,-39.35205041293854
2,Nordeste,23,Ceará,2310951,Pires Ferreira,231095105,Pires Ferreira,4727,113.65338801604258,-4.255634348931722,-40.63488145804549
2,Nordeste,23,Ceará,2310951,Pires Ferreira,231095110,Santo Izidro,2857,86.55497489799166,-4.261921956175005,-40.486469259299305
2,Nordeste,23,Ceará,2310951,Pires Ferreira,231095115,Donato,948,16.492881622317366,-4.252318614359559,-40.6878223651622
2,Nordeste,23,Ceará,2310951,Pires Ferreira,231095120,Otavilândia,2074,34.47233881746382,-4.245789722764599,-40.56550325525135
2,Nordeste,23,Ceará,2311009,Poranga,231100905,Poranga,8311,250.1187423414973,-4.751383171690006,-41.00788070441775
2,Nordeste,23,Ceará,2311009,Poranga,231100907,Buritizal,2012,210.5757870323601,-4.846613333707328,-40.9492443223717
2,Nordeste,23,Ceará,2311009,Poranga,231100908,Cachoeira Grande,1370,339.4910517511608,-4.690095815417545,-41.10544846164313
2,Nordeste,23,Ceará,2311009,Poranga,231100910,Macambira,372,543.9127820323715,-4.890615189776491,-41.115108426859514
2,Nordeste,23,Ceará,2311108,Porteiras,231110805,Porteiras,14673,203.1789247540812,-7.5464509057422005,-39.10335706142856
2,Nordeste,23,Ceará,2311108,Porteiras,231110830,Simão,2377,29.196292980932064,-7.505401001860956,-39.08104345137321
2,Nordeste,23,Ceará,2311207,Potengi,231120705,Potengi,7431,261.68523094113146,-7.066161085954736,-40.010084659922555
2,Nordeste,23,Ceará,2311207,Potengi,231120710,Barreiros,1402,91.68303489220317,-7.056990575183491,-40.11841546130927
2,Nordeste,23,Ceará,2311231,Potiretama,231123105,Potiretama,5452,276.14393046762564,-5.724964977441803,-38.17003012563028
2,Nordeste,23,Ceará,2311231,Potiretama,231123110,Canindezinho,522,148.55894408040228,-5.826133751151492,-38.16971102958099
2,Nordeste,23,Ceará,2311264,Quiterianópolis,231126405,Quiterianópolis,12952,444.00720910413054,-5.860352364680485,-40.7288009014929
2,Nordeste,23,Ceará,2311264,Quiterianópolis,231126410,Algodões,1966,223.4148298130325,-6.031575773946916,-40.820679077811526
2,Nordeste,23,Ceará,2311264,Quiterianópolis,231126420,São Francisco,5295,402.12075237762645,-5.770720396258999,-40.7725199510992
2,Nordeste,23,Ceará,2311306,Quixadá,231130605,Quixadá,59163,291.0614517040485,-4.952474032602454,-38.99661102042124
2,Nordeste,23,Ceará,2311306,Quixadá,231130618,Califórnia,1455,73.69436227255052,-4.805496176495127,-39.02933257210895
2,Nordeste,23,Ceará,2311306,Quixadá,231130625,Cipó dos Anjos,4466,361.1012238912957,-5.013972981379575,-38.740248043871894
2,Nordeste,23,Ceará,2311306,Quixadá,231130630,Custódio,2888,133.43024160420532,-4.99178770571094,-39.16818521233511
2,Nordeste,23,Ceará,2311306,Quixadá,231130635,Daniel de Queiróz,935,145.05853671026304,-4.850560673629819,-38.975464247199255
2,Nordeste,23,Ceará,2311306,Quixadá,231130640,Dom Maurício,1664,56.09951394332525,-4.880674268522475,-39.11155700209165
2,Nordeste,23,Ceará,2311306,Quixadá,231130643,Juá,1420,65.57600979138724,-4.728045586384052,-38.966358925161046
2,Nordeste,23,Ceará,2311306,Quixadá,231130650,Juatama,2795,239.2413177212644,-5.093711427940496,-39.07272956325728
2,Nordeste,23,Ceará,2311306,Quixadá,231130652,Riacho Verde,1254,35.276116345856465,-4.941509618166888,-39.10257735928898
2,Nordeste,23,Ceará,2311306,Quixadá,231130657,São Bernardo,986,87.84673529389825,-4.7182267787719745,-39.01763526417538
2,Nordeste,23,Ceará,2311306,Quixadá,231130659,São João dos Queirozes,1984,181.76913920514653,-4.76587449067019,-38.87648256664777
2,Nordeste,23,Ceará,2311306,Quixadá,231130665,Tapuiará,2320,287.6412329135016,-5.0600326242078575,-38.89839903079614
2,Nordeste,23,Ceará,2311306,Quixadá,231130670,Várzea da Onça,2838,132.44732952367636,-4.987089945656851,-38.85766408597409
2,Nordeste,23,Ceará,2311355,Quixelô,231135505,Quixelô,13594,529.6416607429293,-6.154587420409359,-39.11467675627236
2,Nordeste,23,Ceará,2311355,Quixelô,231135507,Antonico,2316,96.01625676855316,-6.211053266491395,-39.25223831091764
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140505,Quixeramobim,55325,688.658469623454,-5.202588324873978,-39.3073893849413
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140507,Belém,2003,311.9341719451292,-5.3175554787870984,-39.15712188605313
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140508,Berilândia,1061,144.0781772910293,-5.4547254215907515,-39.10981524067339
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140510,Encantado,2129,191.00308745799114,-5.510368798605191,-39.246814965528735
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140515,Lacerda,1889,308.7140674165972,-5.415233558679659,-39.3393483165079
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140530,Manituba,4979,393.16760100256136,-5.242016138308348,-39.50545717340263
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140532,Nenelândia,1432,113.13362809661547,-5.436159874058632,-39.19679558702975
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140535,Passagem,2050,322.2685686911042,-5.093867447239481,-39.47728417399642
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140540,Damião Carneiro,2582,371.9152682479779,-4.946472190055785,-39.29391527510846
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140545,São Miguel,6217,253.82874339425817,-5.3875590650094765,-39.53254636896377
2,Nordeste,23,Ceará,2311405,Quixeramobim,231140550,Uruquê,2510,335.04128324237917,-5.1554452253740095,-39.17198322331936
2,Nordeste,23,Ceará,2311504,Quixeré,231150405,Quixeré,9360,110.1197008177664,-5.041013136390696,-37.95234593366198
2,Nordeste,23,Ceará,2311504,Quixeré,231150407,Água Fria,1010,21.933826628872094,-5.033926229112919,-38.00424827182424
2,Nordeste,23,Ceará,2311504,Quixeré,231150410,Lagoinha,8155,386.9491823116937,-5.115574954040204,-37.809475515355984
2,Nordeste,23,Ceará,2311504,Quixeré,231150420,Tomé,2349,118.37847854121347,-5.156871369871392,-37.89364508853493
2,Nordeste,23,Ceará,2311603,Redenção,231160305,Redenção,12112,84.75816556243112,-4.22906723491434,-38.74895154523503
2,Nordeste,23,Ceará,2311603,Redenção,231160315,Antônio Diogo,9585,60.57755125850476,-4.331420209242038,-38.725954005800084
2,Nordeste,23,Ceará,2311603,Redenção,231160321,Faísca,803,10.429466427168123,-4.273074273289624,-38.77369512207303
2,Nordeste,23,Ceará,2311603,Redenção,231160325,Guassi,2088,40.956697801456365,-4.221113207785735,-38.83672532153253
2,Nordeste,23,Ceará,2311603,Redenção,231160330,Barra Nova,2626,60.0475679404242,-4.208021277104408,-38.806978957105585
2,Nordeste,23,Ceará,2311702,Reriutaba,231170205,Reriutaba,15452,280.6062183740161,-4.133277842671627,-40.615464806369374
2,Nordeste,23,Ceará,2311702,Reriutaba,231170210,Amanaiara,2172,68.49034810397852,-4.068172740223044,-40.55240996060619
2,Nordeste,23,Ceará,2311702,Reriutaba,231170220,Campo Lindo,982,34.04596594272026,-4.044510290166064,-40.62089585450133
2,Nordeste,23,Ceará,2311801,Russas,231180105,Russas,53524,390.3749238177085,-4.8895843588200805,-37.98568306040372
2,Nordeste,23,Ceará,2311801,Russas,231180110,Bonhu,3622,700.2070816710666,-4.803955050638088,-38.2686972743458
2,Nordeste,23,Ceará,2311801,Russas,231180115,Flores,10011,203.09042945273808,-5.002479212602461,-38.093050425776624
2,Nordeste,23,Ceará,2311801,Russas,231180117,Lagoa Grande,770,215.39490730326273,-4.69585374293314,-38.218847768376065
2,Nordeste,23,Ceará,2311801,Russas,231180119,Peixe,1342,100.89347767696168,-4.91137805215677,-38.13389023887488
2,Nordeste,23,Ceará,2311801,Russas,231180120,São João de Deus,1966,39.07056386551521,-4.982532072337084,-38.016572307303626
2,Nordeste,23,Ceará,2311801,Russas,231180125,Timbaúba de Nossa Senhora das Dores,1693,23.69028470586016,-4.996591709702893,-37.960507859643755
2,Nordeste,23,Ceará,2311900,Saboeiro,231190005,Saboeiro,7834,742.2173922240698,-6.483548609392909,-39.92735556182894
2,Nordeste,23,Ceará,2311900,Saboeiro,231190008,Barrinha,934,107.51404609942388,-6.449027884589321,-39.808090258723404
2,Nordeste,23,Ceará,2311900,Saboeiro,231190009,Felipe,538,66.34330121113811,-6.56209599221035,-39.78613635450343
2,Nordeste,23,Ceará,2311900,Saboeiro,231190010,Flamengo,2331,211.20135995873065,-6.303555134021705,-39.77335391011519
2,Nordeste,23,Ceará,2311900,Saboeiro,231190030,Malhada,950,196.53969760866696,-6.641716612556101,-39.96576027014392
2,Nordeste,23,Ceará,2311900,Saboeiro,231190050,São José,1267,99.0904793685936,-6.64250029245462,-39.826631236514615
2,Nordeste,23,Ceará,2311959,Salitre,231195905,Salitre,10373,375.4706458623002,-7.2235758874000355,-40.455182288354685
2,Nordeste,23,Ceará,2311959,Salitre,231195910,Caldeirão,2103,147.10291355712994,-7.0917809072288,-40.25995495021567
2,Nordeste,23,Ceará,2311959,Salitre,231195920,Lagoa dos Crioulos,4157,306.29379887795676,-7.235522939703395,-40.321756286595125
2,Nordeste,23,Ceará,2312007,Santana do Acaraú,231200705,Santana do Acaraú,15826,250.80609078135794,-3.4638144688906243,-40.19217625020715
2,Nordeste,23,Ceará,2312007,Santana do Acaraú,231200707,Bahia,975,38.85530641589204,-3.5520506627444437,-40.22664640433675
2,Nordeste,23,Ceará,2312007,Santana do Acaraú,231200708,Baixa Fria,3481,160.28689541489825,-3.371766521630575,-40.27821233360097
2,Nordeste,23,Ceará,2312007,Santana do Acaraú,231200709,Barro Preto,624,111.55912549131828,-3.5118717442467102,-40.084633071856544
2,Nordeste,23,Ceará,2312007,Santana do Acaraú,231200710,João Cordeiro,2284,201.72389243915717,-3.605965369623463,-40.14083037001775
2,Nordeste,23,Ceará,2312007,Santana do Acaraú,231200715,Mutambeiras,3168,115.58637884049895,-3.3731005849020703,-40.051192753781336
2,Nordeste,23,Ceará,2312007,Santana do Acaraú,231200720,Parapuí,2291,65.06384946740505,-3.349368776724194,-40.19983577842032
2,Nordeste,23,Ceará,2312007,Santana do Acaraú,231200725,Sapó,1979,57.13450279958009,-3.403824353324689,-40.10056222804384
2,Nordeste,23,Ceará,2312106,Santana do Cariri,231210605,Santana do Cariri,6179,89.40548522347278,-7.176736154840795,-39.73544811543786
2,Nordeste,23,Ceará,2312106,Santana do Cariri,231210610,Anjinhos,982,68.60352345327594,-7.11534839234193,-39.85812122936699
2,Nordeste,23,Ceará,2312106,Santana do Cariri,231210615,Araporanga,3658,182.43765085749084,-7.114875225834057,-39.776067596300024
2,Nordeste,23,Ceará,2312106,Santana do Cariri,231210620,Brejo Grande,726,43.00897218756718,-7.244380909940281,-39.7476295452663
2,Nordeste,23,Ceará,2312106,Santana do Cariri,231210625,Dom Leme,2467,244.81714852050095,-7.257364749019357,-39.83444522131683
2,Nordeste,23,Ceará,2312106,Santana do Cariri,231210640,Pontal da Santa Cruz,2942,253.06871512401307,-7.313235159831277,-39.65292615643773
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220505,Santa Quitéria,23536,1083.5491522956038,-4.346435460339421,-40.13642073698742
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220510,Lisieux,3563,227.69981685643774,-4.036933674253968,-40.21411912428105
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220520,Logradouro,1001,587.7639635853234,-4.177591089603008,-39.96635227165149
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220525,Macaraú,2104,166.68994140990563,-4.119949680300052,-40.36732466197114
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220530,Malhada Grande,627,42.322779425189765,-4.043059914331375,-40.313599285263386
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220535,Saco do Belém,2739,841.2666371143471,-4.385923085997368,-39.85062829617176
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220540,Raimundo Martins,600,252.7107075015471,-4.610664037377362,-40.03928863380401
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220545,Trapiá,1804,333.3920088587653,-4.173303188528883,-40.25448525928714
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220550,Riacho da Pedras,1838,637.481127221436,-4.653755681309577,-39.869697428926656
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220555,Sangradouro,1380,110.18599340916477,-4.219106791416747,-40.39575046004475
2,Nordeste,23,Ceará,2312205,Santa Quitéria,231220560,Areal,991,105.84512960728779,-3.981789111192148,-40.28553327387583
2,Nordeste,23,Ceará,2312304,São Benedito,231230405,São Benedito,40097,165.9540624393717,-4.034405768959532,-40.910948590798355
2,Nordeste,23,Ceará,2312304,São Benedito,231230409,Barreiros,2207,147.1446889661056,-4.052203580731901,-41.02172091175383
2,Nordeste,23,Ceará,2312304,São Benedito,231230415,Inhuçu,5336,46.83706021215044,-4.109413526362625,-40.85882095715882
2,Nordeste,23,Ceará,2312403,São Gonçalo do Amarante,231240305,São Gonçalo do Amarante,15807,209.81273950068484,-3.5928638040608325,-39.03713910770913
2,Nordeste,23,Ceará,2312403,São Gonçalo do Amarante,231240308,Cágado,4459,134.08434591058838,-3.547865217810867,-39.241887744548244
2,Nordeste,23,Ceará,2312403,São Gonçalo do Amarante,231240310,Croatá,5913,163.15167590504132,-3.6500920316748426,-39.08572943917727
2,Nordeste,23,Ceará,2312403,São Gonçalo do Amarante,231240315,Pecém,12682,114.42644328122613,-3.6052680022690407,-38.88989004202953
2,Nordeste,23,Ceará,2312403,São Gonçalo do Amarante,231240320,Serrote,3154,112.90964368174872,-3.5971222008227297,-39.17390725084144
2,Nordeste,23,Ceará,2312403,São Gonçalo do Amarante,231240325,Siupé,4678,50.397068902775914,-3.5286514632374666,-38.93967225977588
2,Nordeste,23,Ceará,2312403,São Gonçalo do Amarante,231240327,Taiba,5943,37.88439831738804,-3.5286848250663643,-38.89338699530772
2,Nordeste,23,Ceará,2312403,São Gonçalo do Amarante,231240330,Umarituba,1507,48.685616679789376,-3.672183369228857,-38.960228708166596
2,Nordeste,23,Ceará,2312502,São João do Jaguaribe,231250205,São João do Jaguaribe,5855,289.956519548773,-5.311208364921442,-38.269927878694276
2,Nordeste,23,Ceará,2312601,São Luís do Curu,231260105,São Luís do Curu,10822,126.93951050709938,-3.6581550475418125,-39.26567514913599
2,Nordeste,23,Ceará,2312700,Senador Pompeu,231270005,Senador Pompeu,16071,396.67238335578185,-5.602969449676686,-39.40929740607827
2,Nordeste,23,Ceará,2312700,Senador Pompeu,231270006,Bonfim,1992,63.29098134718811,-5.5345209356400735,-39.493660003003825
2,Nordeste,23,Ceará,2312700,Senador Pompeu,231270008,Codia,1272,89.78519119619267,-5.666157643141484,-39.29745936643425
2,Nordeste,23,Ceará,2312700,Senador Pompeu,231270010,Engenheiro José Lopes,1137,143.5132710589131,-5.719790293103971,-39.39393146464451
2,Nordeste,23,Ceará,2312700,Senador Pompeu,231270015,São Joaquim do Salgado,2711,183.6788000612521,-5.449323035733658,-39.577873466584755
2,Nordeste,23,Ceará,2312700,Senador Pompeu,231270020,Lagoa Nova,1083,110.77581760982078,-5.581200723751871,-39.545934671100994
2,Nordeste,23,Ceará,2312809,Senador Sá,231280905,Senador Sá,4803,229.28698262795024,-3.3122850952570824,-40.41147923841084
2,Nordeste,23,Ceará,2312809,Senador Sá,231280910,Salão,287,22.440287995190484,-3.422102850135343,-40.54526150898255
2,Nordeste,23,Ceará,2312809,Senador Sá,231280915,Serrota,2172,184.809880143807,-3.1935100760018127,-40.494941931823234
2,Nordeste,23,Ceará,2312908,Sobral,231290805,Sobral,158848,179.53907142277677,-3.681363407074981,-40.37324390627996
2,Nordeste,23,Ceará,2312908,Sobral,231290807,Aprazível,2162,75.37649180043135,-3.7250463518614083,-40.58343270444874
2,Nordeste,23,Ceará,2312908,Sobral,231290810,Aracatiaçu,4787,377.5618968824094,-3.9281687346034766,-40.09843371666359
2,Nordeste,23,Ceará,2312908,Sobral,231290815,Bonfim,1563,45.6028025627975,-3.78132866633247,-40.388943849211444
2,Nordeste,23,Ceará,2312908,Sobral,231290820,Caioca,1214,103.82784390289856,-3.672804058943064,-40.24407426259
2,Nordeste,23,Ceará,2312908,Sobral,231290825,Caracará,1695,224.8289732988091,-3.667789776618341,-40.06223942862475
2,Nordeste,23,Ceará,2312908,Sobral,231290835,Jaibaras,7018,253.70147405873288,-3.7863797726292727,-40.50452104565943
2,Nordeste,23,Ceará,2312908,Sobral,231290840,Jordão,4978,61.57580606438087,-3.6781229746815924,-40.465274703464395
2,Nordeste,23,Ceará,2312908,Sobral,231290845,Rafael Arruda,2314,32.7847109207626,-3.819993954501446,-40.67626227317753
2,Nordeste,23,Ceará,2312908,Sobral,231290847,Patos,1433,124.66379252335201,-3.8040641021734283,-40.043778347048026
